1271/n00017222_24262.JPEG,29.0730038023,32.7467680608,22.3368821293,140.852678571,162.101190476,89.2410714286,98.4134078212,93.6648044693,231.044692737,100.350588235,121.56,56.6447058824,57.8921348315,68.2696629213,40.2831460674
1271/n00017222_6208.JPEG,91.2897626268,148.316323329,18.7829133117,195.36741573,226.856179775,138.69011236,37.0054552156,78.183302617,12.9411352746,245.043196544,83.0986321094,63.2800575954,161.065164434,211.829476248,25.8432805522
1271/n00017222_8421.JPEG,238.140625,233.645833333,160.286458333,129.655339806,178.609223301,33.6844660194,253.196969697,254.906565657,250.171717172,52.9744680851,92.085106383,9.68936170213,130.858333333,135.825,71.5583333333
1271/n00017222_13613.JPEG,94.5766613924,139.060996835,41.280221519,222.434997164,46.3806012479,30.9734543392,128.628993428,168.992647537,184.591059926,239.494252874,105.504082442,87.7412604043,163.768272425,173.531727575,106.689368771
1271/n00017222_20569.JPEG,69.7855344328,62.4026816064,25.1084602795,175.421080649,185.368645196,214.779079052,161.049019608,133.346872082,88.9537815126,102.160868242,84.8018054569,41.4093721473,32.7593663027,32.3251980304,9.76300578035
1271/n00017222_23379.JPEG,84.9150326797,103.006535948,53.1633986928,191.430107527,210.741935484,160.301075269,111.213636364,140.613636364,77.3727272727,22.2080536913,38.5033557047,9.35906040268,45.5154929577,82.7661971831,24.5267605634
1271/n00017222_14517.JPEG,173.266666667,175.906666667,98.0933333333,91.6567164179,106.611940299,39.2014925373,24.8291139241,22.9113924051,12.9303797468,152.308219178,155.075342466,46.6780821918,225.513043478,227.991304348,109.356521739
1271/n00017222_23985.JPEG,245.399301085,96.4233952547,66.4252345043,93.8776235066,96.4909589926,15.5571520827,103.634694395,95.1369008369,71.5439005833,183.727117923,157.27066837,113.173265219,139.350400087,127.829098183,86.1691717128
1271/n00017222_1042.JPEG,93.0721153846,90.4711538462,84.4567307692,190.857142857,202.083333333,204.369047619,41.9621993127,48.147766323,36.6701030928,124.633333333,121.38,117.233333333,8.82945736434,10.7674418605,6.93798449612
1271/n00017222_7615.JPEG,71.3386062001,41.5035995886,5.92609824183,202.44844479,163.048911353,7.16267496112,99.2797532067,156.728040266,243.134437409,132.460348971,137.873054017,6.529516247,220.313643492,229.437532671,19.3429168845
1271/n00017222_127.JPEG,89.9064777328,160.300253036,83.9776315789,208.557208736,19.2217871748,35.8218045767,237.288393572,239.792516847,237.087366288,61.467299323,6.25918762089,2.52810686654,133.961510419,2.30799339959,4.03146705553
1271/n00017222_2307.JPEG,232.410714286,228.5625,191.633928571,52.9961977186,49.2965779468,18.3764258555,141.922413793,136.064655172,96.2715517241,241.194444444,243.055555556,37.3888888889,179.893048128,173.069518717,131.663101604
1271/n00017222_23327.JPEG,101.048475371,61.5437842064,34.1325254105,20.2674478718,20.8257797691,10.2788212993,184.071167883,208.824817518,149.445255474,123.415005862,153.715123095,91.9243845252,58.8656867714,55.7587430309,29.2856901504
1271/n00017222_23259.JPEG,54.1798365123,69.9046321526,34.0803814714,225.611570248,214.429752066,185.779614325,139.705882353,134.866666667,112.34248366,52.4439461883,96.7623318386,188.394618834,113.275949367,109.282278481,76.2898734177
1271/n00017222_3865.JPEG,167.617647059,193.294117647,65.3088235294,25.7083333333,53.0773809524,13.0,83.1071428571,108.617857143,67.0678571429,230.737804878,211.5,24.1036585366,127.565217391,153.459627329,115.720496894
1271/n00017222_16165.JPEG,192.0,178.377622378,200.223776224,87.6242774566,86.6473988439,85.1098265896,112.064393939,110.257575758,108.465909091,159.154929577,113.901408451,204.197183099,139.482926829,133.570731707,137.224390244
1271/n00017222_22314.JPEG,192.437667261,218.293041927,251.773416592,89.2190614618,100.684800664,48.0045681063,220.806589103,198.814767884,151.503283032,12.5757065949,19.2193808883,6.11423283984,177.711439002,151.957560085,98.6242774566
1271/n00017222_14499.JPEG,241.227722772,235.871287129,199.940594059,54.4585987261,53.7324840764,25.8407643312,144.559241706,142.303317536,95.1990521327,192.818181818,170.335664336,125.230769231,31.6046511628,29.3720930233,11.8604651163
1271/n00017222_2879.JPEG,159.482269504,149.134751773,91.4255319149,32.2785714286,34.8214285714,13.5285714286,210.171428571,197.057142857,132.680952381,84.7157894737,79.4526315789,41.4842105263,120.547945205,109.157534247,60.8561643836
1271/n00017222_17129.JPEG,189.205298013,143.860927152,183.370860927,76.5450643777,118.47639485,70.8412017167,169.022222222,49.5703703704,89.0444444444,19.3870967742,75.2903225806,14.8172043011,97.7720588235,137.599264706,103.610294118
1271/n00017222_24039.JPEG,92.5488259109,92.3643724696,51.5820242915,174.649346008,173.792723894,137.636194697,126.428252448,192.259200473,84.4716184225,222.865925609,226.918597691,192.987601539,16.760854036,16.0831812049,6.74259861894
1271/n00017222_11882.JPEG,21.4017857143,31.6726190476,11.494047619,116.983606557,152.268852459,53.3409836066,233.633986928,241.503267974,190.065359477,47.4981273408,78.106741573,32.2097378277,166.092948718,188.375,100.676282051
1271/n00017222_11626.JPEG,241.346368715,237.888268156,218.51396648,58.9449541284,113.889908257,97.2385321101,151.982300885,154.955752212,115.504424779,35.0861244019,45.4162679426,20.1531100478,200.118110236,195.173228346,159.322834646
1271/n00017222_8587.JPEG,42.2416452442,44.9511568123,27.1439588689,151.508695652,146.639130435,132.843478261,88.3322033898,92.4644067797,65.9288135593,212.280898876,212.54494382,213.971910112,7.13391304348,8.87304347826,3.30782608696
1271/n00017222_9841.JPEG,28.7383994066,41.9723069315,17.7365861699,221.838567109,203.959060247,155.071179344,79.3061672627,94.2377188029,35.6384340297,127.879597259,83.9285414627,30.1626345966,119.491599786,118.638951311,74.343071161
1271/n00017222_6150.JPEG,182.3125,155.401785714,102.602678571,131.426086957,103.765217391,53.8347826087,50.9462365591,60.8172043011,9.86021505376,160.423076923,127.39010989,82.7435897436,237.611111111,228.722222222,203.666666667
1271/n00017222_7598.JPEG,180.696774194,166.64516129,133.6,98.7109634551,120.008305648,32.2225913621,183.941684665,249.051835853,253.22462203,32.9913793103,42.4281609195,11.9511494253,131.145695364,155.473509934,44.7847682119
1271/n00017222_17552.JPEG,153.67029549,152.28589943,118.236521514,108.886723081,161.405194047,227.79276335,45.6531130877,50.421673625,25.5164276638,219.349556722,217.9046499,208.427537543,75.1265133172,80.3421610169,45.3333837772
1271/n00017222_16539.JPEG,116.945562564,136.04781596,131.222827083,110.006591166,117.398820145,11.7521211901,239.407365567,232.148666968,159.942385901,82.0987002834,73.6589465455,11.8870810124,200.225030575,183.545454545,51.5295556461
1271/n00017222_17489.JPEG,187.747397012,32.7890448167,37.2756903576,193.572536496,169.122718978,66.3125,109.589258312,103.004092072,25.7534526854,244.860888766,210.745238752,127.830251173,195.421731123,104.503376304,138.155310006
1271/n00017222_15169.JPEG,67.4404283802,54.6090265825,44.9252247084,248.513238859,101.809248555,246.472310274,117.153909716,112.712577194,85.4118465687,152.291987423,148.400195164,125.245364849,90.7710274529,88.1029016322,61.465543118
1271/n00017222_18251.JPEG,226.627906977,156.271317829,5.25581395349,187.607361963,72.5153374233,28.6687116564,251.039800995,220.552238806,58.3781094527,237.017316017,97.8311688312,96.5108225108,244.571428571,147.396825397,32.4365079365
1271/n00017222_7160.JPEG,157.792473118,162.398655914,222.302150538,53.9481077982,56.1786123853,70.3976490826,121.544263343,120.554809843,121.513582614,105.264665127,97.0337182448,200.449422633,25.7488544621,22.1828496618,24.8031856862
1271/n00017222_23570.JPEG,230.333120613,107.1767709,70.8787492023,15.2062200957,9.46148325359,13.4167464115,162.377305533,31.8299919808,43.5076182839,184.233079526,64.8756345178,73.1442470389,246.482776089,141.319148936,110.53343465
1271/n00017222_20938.JPEG,31.6206896552,25.4827586207,10.4137931034,244.198630137,192.561643836,1.91095890411,167.882352941,145.637254902,135.235294118,106.27672956,92.1320754717,69.6603773585,59.0074626866,55.947761194,22.2388059701
1271/n00017222_13331.JPEG,15.4733822123,41.8093720115,15.5412814791,124.910583153,162.600431965,91.894600432,198.425222312,217.341956346,170.697655618,81.9048519219,136.606805293,35.2438563327,88.0711462451,126.652173913,81.7777777778
1271/n00017222_12302.JPEG,77.0,78.7127071823,55.6519337017,197.63,207.87,154.84,37.7123287671,39.4383561644,23.6575342466,106.634285714,108.617142857,86.1142857143,236.1,243.95,224.15
1271/n00017222_16555.JPEG,29.7652439024,34.7347560976,9.83536585366,139.497512438,130.019900498,67.9104477612,210.441441441,194.738738739,232.423423423,64.0407331976,92.650712831,21.1914460285,54.9635416667,63.8932291667,20.28515625
1271/n00017222_20125.JPEG,239.515625,234.53125,211.90625,67.9166666667,78.3958333333,37.2135416667,150.07,148.17,108.775,39.768707483,44.4285714286,16.9931972789,208.401574803,202.700787402,163.527559055
1271/n00017222_1232.JPEG,67.739174698,67.6411022126,39.5966472105,214.716924613,202.886669995,121.553170245,183.476190476,169.515873016,76.9875283447,48.2745119189,48.1990076583,28.5238917053,119.053195561,113.677382319,21.3735170302
1271/n00017222_17648.JPEG,156.364485981,194.457943925,238.261682243,196.877256318,151.711191336,97.8339350181,96.7204301075,77.3225806452,27.1720430108,49.8888888889,35.1975308642,14.7654320988,233.714975845,194.917874396,146.198067633
1271/n00017222_5162.JPEG,65.335491675,95.5461078696,11.1448342109,114.271676301,148.597278115,10.3336503988,25.1073346835,24.7468521617,10.4280179625,168.771992819,174.57241173,108.324057451,45.5780452361,69.3286134814,10.6430301449
1271/n00017222_7463.JPEG,152.057291667,144.166666667,69.3489583333,210.144385027,213.759358289,90.5882352941,116.182481752,120.145985401,45.2627737226,251.528571429,252.514285714,221.5,183.583333333,192.816666667,45.4416666667
1271/n00017222_23914.JPEG,125.103212349,155.088861076,65.0073425115,163.399971448,190.598743695,117.011754069,71.6858576028,47.6928202441,25.540166205,200.352610966,221.824673629,137.05078329,230.136107578,235.86243867,204.913501726
1271/n00017222_21557.JPEG,199.640846812,174.43062769,125.250383341,81.4738211014,75.4357118625,35.0909193713,133.461902113,123.959862811,81.376807564,240.258139535,241.439202658,226.602990033,15.5586700174,17.1840324763,6.22598105548
1271/n00017222_17711.JPEG,24.2335766423,36.003649635,9.26277372263,197.601265823,205.556962025,193.791139241,122.545454545,128.818181818,84.8961038961,3.98575498575,7.05982905983,1.42165242165,157.611111111,165.0,136.611111111
1271/n00017222_5651.JPEG,3.7617575003,3.94103176834,2.32033414997,213.307012596,161.471517202,137.215454033,70.2221620646,118.138422667,69.9904349395,151.15279299,59.291347207,59.7382256298,177.080685339,121.510480588,97.1857950058
1271/n00017222_6152.JPEG,148.062580645,121.936774194,89.344516129,180.762081784,202.914498141,231.748244527,29.3505154639,26.8057273769,18.5759450172,146.237938596,177.595195375,222.722587719,77.8829479769,67.4903179191,38.4056358382
1271/n00017222_10586.JPEG,126.029761905,138.071428571,74.3273809524,57.126984127,71.9894179894,17.291005291,214.272727273,217.329545455,178.545454545,18.2125984252,16.2480314961,5.35433070866,181.523255814,210.593023256,103.186046512
1271/n00017222_7290.JPEG,62.9713025828,96.0986211241,2.01973822356,226.440461538,208.336461538,150.975230769,9.960249474,2.64915840096,0.912333433524,224.217846461,142.752575607,91.0864074443,109.212881639,143.714066639,12.0055764673
1271/n00017222_11307.JPEG,109.531604538,112.803889789,77.8444084279,192.556701031,186.12371134,170.360824742,24.1021505376,35.2540322581,9.49462365591,139.596491228,134.677192982,105.666666667,144.530864198,87.1687242798,173.032921811
1271/n00017222_10636.JPEG,109.558154551,99.9610248584,57.6734070965,187.21455204,182.478534143,182.948439331,93.4094898921,85.8561223421,47.1092489787,30.3621584699,29.3878415301,9.52868852459,221.94230303,219.221818182,223.081373737
1271/n00017222_36451.JPEG,170.606936416,169.971098266,156.791907514,41.0357142857,78.869047619,33.4285714286,100.694805195,129.616883117,89.5649350649,12.0530973451,31.6283185841,9.97345132743,75.3721973094,117.273542601,65.2914798206
1271/n00017222_15464.JPEG,26.3126948775,52.2040089087,27.4590942836,55.9162668993,94.0545137375,63.6397732229,16.2329593437,34.7304861865,13.834841356,166.383966245,177.96835443,153.29535865,40.4315228967,76.4293929712,45.1576144835
1271/n00017222_20129.JPEG,145.546721221,172.333296472,136.874986177,76.987345711,66.3708121564,29.0625453791,89.7939514789,122.533510579,85.4731915365,172.998277689,197.024112348,164.760930048,107.923546909,102.754964225,52.3525202991
1271/n00017222_16030.JPEG,174.248062016,178.604651163,136.930232558,61.7398843931,66.2080924855,33.4682080925,162.967213115,158.573770492,121.12295082,107.017021277,107.6,71.6425531915,229.407407407,225.37037037,191.314814815
1271/n00017222_22770.JPEG,237.957520092,229.893226177,60.6951779564,129.66903313,116.435091278,5.29276538201,157.194642348,149.629239099,117.716728413,38.0980230643,35.8536518396,14.4206479956,113.223140496,107.900275482,94.3391184573
1271/n00017222_16063.JPEG,45.2877358491,50.1981132075,27.4858490566,191.463917526,214.211340206,205.242268041,128.232323232,140.96969697,118.97979798,18.5302197802,23.4917582418,7.82692307692,108.284552846,115.764227642,73.593495935
1271/n00017222_16006.JPEG,185.352941176,189.258823529,186.364705882,81.8571428571,114.051428571,49.4114285714,24.4329896907,31.0,15.412371134,120.945086705,124.341040462,98.5809248555,60.1186868687,61.7247474747,39.8535353535
1271/n00017222_7638.JPEG,154.843100189,33.97731569,39.7807183365,217.850632911,99.8936708861,89.3240506329,123.577319588,126.81443299,89.7113402062,251.24,204.32,44.67,245.603960396,154.495049505,12.4306930693
1271/n00017222_23050.JPEG,122.961783439,137.47133758,75.7261146497,247.152027027,245.956081081,251.462837838,62.2669902913,73.0388349515,30.4514563107,166.215384615,177.153846154,157.415384615,38.0218579235,46.262295082,19.0054644809
1271/n00017222_1400.JPEG,46.1377127892,77.7355958097,33.9096464426,227.289816905,92.987333835,147.738399799,218.83806161,64.1394131255,116.646048947,14.6751850025,19.2315737543,12.189146522,245.352993744,185.249329759,211.677613941
1271/n00017222_24543.JPEG,182.96125908,178.119964781,152.502311248,111.992354196,104.549519915,76.4589260313,49.9654026288,45.3254268016,24.193231606,141.430031522,135.745820995,101.007832649,77.8484365664,72.6139215296,44.9057956582
1271/n00017222_868.JPEG,38.611062225,91.8236329353,54.4697674419,168.879236148,196.938676708,211.432759548,94.953600157,150.616637238,102.309593879,6.30792682927,30.7730044346,12.0878603104,19.8472010001,65.1518266426,32.3481039033
1271/n00017222_5906.JPEG,165.0,149.193333333,52.1666666667,75.4694915254,98.8847457627,25.8627118644,163.147887324,200.051643192,106.990610329,97.2496453901,135.459574468,39.2312056738,48.7062634989,67.0237580994,15.9805615551
1271/n00017222_23994.JPEG,224.710420265,193.712723086,115.934945308,126.40019861,99.6345580933,31.4458788481,216.787104623,58.1812652068,222.5,191.165766514,152.828001662,74.3361030328,207.322741194,172.419601838,91.2408116386
1271/n00017222_26776.JPEG,131.064172219,162.891132752,73.491440287,192.130910374,164.052505293,125.172759351,43.7540116081,69.0868897235,17.6244452031,106.162716717,131.725147129,58.820741212,171.373722264,145.916562786,106.352281227
1271/n00017222_24378.JPEG,177.892656991,165.474924558,151.235666044,75.560417843,83.9025974026,83.9339356296,155.670614919,137.893397177,112.15952621,31.5802968961,31.3076923077,15.2327935223,213.774189134,189.745996989,161.103872998
1271/n00017222_24223.JPEG,228.866088035,198.677102707,128.823413928,41.581563226,62.5334384335,25.9626617989,235.951364343,98.7945709034,100.327583769,73.2527881041,94.1552759508,66.4835573349,196.572015295,21.9062455743,50.6385781051
1271/n00017222_18578.JPEG,66.7857357809,68.4448540475,46.3264369546,210.982554868,207.35302945,210.817482649,99.6405332128,99.7413014008,78.9835065522,94.3002700014,102.641466534,43.2034958079,225.521028915,235.836650394,232.947427713
1271/n00017222_20816.JPEG,62.460639395,152.638226195,6.03306978343,14.580982906,26.6254273504,4.9108974359,170.624008461,219.572889124,26.1048827781,132.726827026,202.744216332,18.2381645473,67.7611940299,64.9934050677,19.2447066991
1271/n00017222_24398.JPEG,60.350874919,69.3018794556,53.0404406999,220.783646275,226.937129013,221.813688674,28.6135698295,40.0052006199,15.1887721715,136.159518828,141.686584728,99.6447437238,163.62169925,167.502733253,153.180672658
1271/n00017222_5090.JPEG,111.957089552,164.934701493,35.9626865672,173.327586207,224.190804598,98.4712643678,198.264957265,199.743589744,202.126780627,130.5831643,190.10040568,52.2180527383,200.847389558,102.738955823,17.6746987952
1271/n00017222_17687.JPEG,64.1724137931,92.908045977,44.75,174.909836066,182.721311475,115.524590164,36.3346613546,55.2151394422,25.9721115538,118.328205128,133.148717949,88.1948717949,225.652173913,229.043478261,194.463768116
1271/n00017222_1461.JPEG,134.720930233,111.023255814,127.127906977,25.4259259259,15.1666666667,9.53703703704,237.235955056,219.640449438,215.348314607,99.1602209945,81.6243093923,70.8784530387,169.828220859,157.300613497,126.773006135
1271/n00017222_23564.JPEG,98.3381294964,97.6942446043,86.0251798561,148.423423423,147.148648649,145.054054054,216.4375,230.302083333,204.833333333,118.759708738,119.844660194,104.798543689,139.17721519,161.316455696,85.164556962
1271/n00017222_1027.JPEG,231.085106383,209.85106383,38.4893617021,86.7710997442,114.727621483,9.59718670077,172.949367089,132.417721519,27.8227848101,105.066176471,127.415441176,25.6121323529,245.307086614,230.57480315,9.40157480315
1271/n00017222_1471.JPEG,51.84375,39.046875,154.171875,65.704011065,67.7482710927,59.4204702628,153.52173913,147.942028986,241.536231884,113.05511811,114.559055118,113.763779528,109.776470588,97.9176470588,237.270588235
1271/n00017222_8346.JPEG,213.671190977,185.351271267,165.991493022,34.2982367061,19.3127307976,11.157034712,177.138179607,93.1159458051,75.5958832725,203.221086449,135.468360592,122.125,242.459844793,231.109547013,227.354629128
1271/n00017222_23894.JPEG,72.9941860465,107.087209302,56.511627907,164.273504274,182.512820513,118.752136752,20.5818181818,20.7181818182,7.98181818182,101.672661871,125.143884892,65.8884892086,239.814814815,244.018518519,202.481481481
1271/n00017222_7156.JPEG,180.406642179,204.171870217,175.825221916,87.4333595182,126.091123331,88.7348345989,125.10515296,155.738629755,134.379318367,45.8187672493,75.4572217111,38.7999080037,221.124423963,229.111520737,227.769124424
1271/n00017222_18244.JPEG,88.1555882686,85.8214245272,30.231683841,189.712178877,177.84414843,119.494386299,164.329651325,145.775174338,97.2166806137,220.725267149,132.585315408,199.497759393,53.3047365418,60.4603385962,9.77896138482
1271/n00017222_21408.JPEG,23.7426856714,31.9482370593,13.4216054014,193.856,206.3216,169.0776,96.32718014,165.763844685,61.4519414386,31.7984749455,73.2505446623,25.2647058824,111.830922242,104.52079566,83.178119349
1271/n00017222_1726.JPEG,30.9093086927,38.6334702259,13.6149897331,169.26459144,163.871595331,161.817120623,70.2440811725,70.1561443067,43.3754227734,153.419191919,119.48989899,60.6868686869,140.150552486,134.937845304,130.701657459
1271/n00017222_16727.JPEG,220.524324324,160.810810811,120.816216216,142.098651961,123.149816176,93.9439338235,240.625603865,155.152173913,11.0410628019,243.262650602,199.828915663,14.5518072289,181.279538905,83.9538904899,18.5850144092
1271/n00017222_23460.JPEG,62.8938053097,52.4778761062,48.7787610619,173.266272189,162.142011834,155.514792899,100.512820513,89.8974358974,84.8564102564,213.060402685,204.033557047,196.11409396,128.532163743,120.093567251,113.678362573
1271/n00017222_17795.JPEG,210.30888962,107.35503672,188.642990244,40.4868357293,40.5734776288,26.8757551284,144.822868717,34.346160928,79.8164242313,18.5793207547,21.9152,13.0927698113,173.468836779,54.7880283863,129.975624807
1271/n00017222_10484.JPEG,172.465804695,211.597397074,117.869173188,17.3104771144,45.8858805891,7.40418026281,93.9457077031,121.207051988,76.424221176,60.2883890855,81.3546066903,47.3524374929,217.864123581,238.554854981,187.197351828
1271/n00017222_8199.JPEG,138.631592228,139.292959879,20.3600807469,15.5466571129,28.2596593728,1.25756490106,232.758700161,210.175846969,211.184604748,2.17046386585,3.58101704183,0.283377380844,173.566368638,141.106946355,133.669532325
1271/n00017222_24241.JPEG,0.850213980029,0.730385164051,0.783166904422,203.8,56.4380952381,12.5904761905,95.15625,85.7604166667,86.2604166667,251.781818182,164.927272727,85.8,56.1238938053,50.0442477876,50.0530973451
1271/n00017222_11293.JPEG,127.043333333,99.7833333333,110.843333333,251.680173092,240.368607396,219.570023603,12.46910299,19.503654485,4.77275747508,83.9221398305,89.7695974576,41.6223516949,203.502875924,188.407559573,160.754313887
1271/n00017222_4966.JPEG,185.898989899,183.656565657,190.417508418,104.016393443,95.3606557377,66.4098360656,146.791366906,127.302158273,161.251798561,131.336134454,56.3697478992,107.705882353,218.260416667,216.598958333,218.15625
1271/n00017222_22883.JPEG,126.251592357,108.468152866,65.6242038217,90.1712473573,75.8858350951,43.5369978858,196.248175182,184.919708029,112.656934307,154.331460674,140.971910112,95.0393258427,234.0,238.075949367,181.670886076
1271/n00017222_22756.JPEG,33.4069767442,32.8255813953,17.0,169.638297872,149.021276596,131.914893617,1.268,55.664,93.572,236.8,218.175,223.05,73.7719298246,72.1578947368,84.9473684211
1271/n00017222_8207.JPEG,147.243243243,157.972972973,35.3310810811,219.826086957,209.043478261,121.706521739,110.75,52.1153846154,25.6538461538,169.701357466,184.914027149,53.7013574661,162.668393782,181.518134715,8.0414507772
1271/n00017222_17846.JPEG,39.2,55.6608695652,40.4202898551,189.413333333,122.84,101.706666667,219.531531532,218.720720721,220.666666667,229.083832335,171.853293413,1.50598802395,110.04109589,119.020547945,98.7328767123
1271/n00017222_7444.JPEG,141.421174652,116.829763745,59.6416979466,194.284938669,196.710838528,111.415242308,65.8320024107,55.4411129526,6.49590678519,160.956091699,175.881124053,35.2302643742,232.232934553,232.887805368,192.231426561
1271/n00017222_22716.JPEG,221.745826235,222.702214651,229.37274276,76.8362262038,66.0510918253,16.7547592385,101.157960006,114.64610138,32.3317315145,48.2548587181,66.9405926947,9.83363197795,156.069861173,161.185848634,138.824451411
1271/n00017222_22696.JPEG,47.7857142857,34.1571428571,32.6428571429,221.342618384,213.961002786,225.097493036,105.197368421,116.361842105,79.5657894737,152.06122449,53.9591836735,136.489795918,177.141666667,107.866666667,189.55
1271/n00017222_3044.JPEG,17.7670682731,16.5020080321,6.92369477912,216.8,221.183333333,145.872222222,112.622047244,130.244094488,23.6692913386,76.7878787879,101.358585859,8.03535353535,143.073529412,145.25,79.8382352941
1271/n00017222_16899.JPEG,201.807291667,182.630208333,102.630208333,97.3541666667,90.75,42.5625,152.851851852,128.37037037,59.3756613757,230.6,219.591304348,166.913043478,20.119047619,15.880952381,7.5
1271/n00017222_23727.JPEG,144.144111329,84.6238909125,109.293266088,214.621149042,195.073272273,22.8492922565,181.924337597,125.163202376,168.402923709,115.408543578,75.9654529817,16.0614965596,219.605306496,173.938151876,230.339432754
1271/n00017222_3122.JPEG,88.3877094972,116.954748603,10.3351955307,216.687170185,206.113126649,251.688159631,39.0730337079,46.8336454432,21.4191635456,139.864285714,131.582857143,135.167142857,107.572347267,102.550643087,82.2057877814
1271/n00017222_17486.JPEG,33.0041695622,50.4995135511,37.6154273801,172.852211959,191.140982013,130.170029169,76.8060587608,115.081290912,98.732759933,172.45572407,41.3691291585,116.084148728,246.016860247,251.745597602,235.363244661
1271/n00017222_19622.JPEG,110.258426966,117.269662921,58.404494382,150.715025907,139.616580311,113.787564767,231.771428571,219.6,198.228571429,122.792284866,117.308605341,85.5756676558,107.62962963,99.1028806584,72.0041152263
1271/n00017222_17623.JPEG,192.867437722,177.481316726,203.639679715,92.7802311378,113.486892793,30.2819693695,240.335438336,249.682020802,252.824294205,48.9722822174,57.8521718263,21.0993520518,76.0636602661,82.3505696757,36.6181180782
1271/n00017222_17177.JPEG,117.808316736,165.187941336,223.978453739,88.8018172004,84.0302267003,53.8031666067,59.5255785627,56.6043152949,39.6382460414,192.614666667,177.975733333,153.417066667,156.783262916,195.253057594,236.745089319
1271/n00017222_22778.JPEG,35.6382978723,41.2943262411,19.4893617021,163.963636364,158.684848485,135.715151515,107.708791209,110.247252747,72.3406593407,245.459016393,244.93442623,239.049180328,195.811764706,194.282352941,177.305882353
1271/n00017222_5963.JPEG,167.985359052,187.411185994,105.845224262,63.0894245723,76.6868843961,16.1224727838,144.278424351,154.997070074,112.067388297,201.925576964,211.883230997,163.478932882,82.790220703,96.9591290778,44.7286170766
1271/n00017222_19644.JPEG,85.1946376812,91.394057971,53.0386956522,209.33525678,224.542412002,179.298038084,151.093037215,153.899759904,92.943577431,30.8418048867,30.8742643125,14.9532726948,123.212255541,141.485267275,112.923076923
1271/n00017222_3602.JPEG,100.181818182,132.775510204,69.6307977737,10.7201429058,8.13218781899,7.86474991494,191.85706278,211.437780269,176.083520179,66.6075247525,55.1877227723,87.3722772277,159.376110563,187.15893386,136.393385982
1271/n00017222_23846.JPEG,104.215801887,104.33490566,82.0011792453,188.290279627,168.087882823,113.909454061,78.1458733205,83.5978886756,32.7984644914,226.29022082,192.115667718,126.060988433,177.051948052,156.0094451,73.7922077922
1271/n00017222_17782.JPEG,209.51937799,208.566267943,202.78492823,75.9945994599,76.0588558856,69.0917591759,151.017903552,138.739820964,129.974877274,48.1773629806,48.7701346025,38.7130958578,157.595573095,157.997083047,161.512868909
1271/n00017222_1100.JPEG,62.8227848101,74.1455696203,26.3227848101,195.020408163,196.316326531,169.408163265,241.438202247,240.949438202,228.41011236,13.4675324675,16.6103896104,8.6038961039,125.305732484,129.592356688,81.2484076433
1271/n00017222_24538.JPEG,219.88372093,202.271317829,172.813953488,52.3103448276,43.6896551724,22.0948275862,157.813131313,137.318181818,108.974747475,110.911949686,94.0440251572,66.5031446541,23.2094594595,18.3648648649,7.06081081081
1271/n00017222_11050.JPEG,135.895003163,159.058191018,99.1239721695,54.5436893204,77.9111277072,30.1844660194,111.034341363,136.673500769,75.3623782676,188.688362919,207.084812623,157.966469428,89.1068660022,114.49944629,58.5736434109
